period,attendances_type1,attendances_type2,attendances_type3,total_attendances,emergency_admissions,emergency_admissions_type1,pct_within_4h_all,pct_within_4h_type1,pct_within_4h_type2,pct_within_4h_type3,attendances_over_4h,attendances_under_4h,booked_attendances,year,month,quarter,covid_period,crs_period,pct_within_4h_all_lag_1,pct_within_4h_all_lag_3,pct_within_4h_all_lag_12,total_attendances_lag_1,total_attendances_lag_12,emergency_admissions_lag_1,target_roll_mean_3,target_roll_mean_12,split
2021-05-01,1396116.0,38747.0,640679.0,2075542.0,418466.0,411470.0,0.8369499781901333,0.7631459744439247,0.9850694553816108,0.9817965438318503,300908.0,1544587.0,92868.0,2021,5,2,1,1,0.8535662487627448,0.8392178475375865,0.9350872425820419,1866232.0,1261837.0,392276.0,0.8506381817342361,0.8561803626446282,train
2021-06-01,1436111.0,39162.0,681859.0,2157132.0,407919.0,401052.0,0.8129722432875456,0.7315810690577226,0.9809647073678894,0.967187375848205,358838.0,1559797.0,80320.0,2021,6,2,1,1,0.8369499781901333,0.8613983182498302,0.9277690098945253,2075542.0,1410602.0,418466.0,0.8344961567468078,0.8466139654273798,train
2021-07-01,1430733.0,39313.0,690082.0,2160128.0,410568.0,402085.0,0.7772118466249653,0.6764163269739448,0.9735241169532559,0.9654721878921028,428003.0,1493118.0,77791.0,2021,7,3,0,1,0.8129722432875456,0.8535662487627448,0.9199074620723886,2157132.0,1588286.0,407919.0,0.809044689367548,0.8347226641400946,train
2021-08-01,1341757.0,39864.0,654346.0,2035967.0,388791.0,381911.0,0.7701669873537929,0.6617316078510184,0.9757391039317281,0.9697956913419612,416277.0,1394938.0,74342.0,2021,8,3,0,1,0.7772118466249653,0.8369499781901333,0.8917074531930195,2160128.0,1719003.0,410568.0,0.7867836924221012,0.8245942919868257,train
2021-09-01,1392405.0,40503.0,694296.0,2127204.0,385723.0,379118.0,0.7521863188810197,0.6396885676114917,0.9725201880197661,0.954985925278013,468210.0,1421153.0,72035.0,2021,9,3,0,1,0.7701669873537929,0.8129722432875456,0.8729565605006236,2035967.0,1693880.0,388791.0,0.766521717619926,0.814530105185192,train
2021-10-01,1419010.0,39701.0,706091.0,2164802.0,395708.0,389169.0,0.7393421642661584,0.6193521830854877,0.9739439641959414,0.9565790889664396,501642.0,1422881.0,77627.0,2021,10,4,0,1,0.7521863188810197,0.7772118466249653,0.8442802394821414,2127204.0,1599347.0,385723.0,0.7538984901669904,0.80578526558386,train
2021-11-01,1336830.0,39025.0,662100.0,2037955.0,381508.0,374964.0,0.7406114999350124,0.6190077721070847,0.9728264256777812,0.9602974796680404,470980.0,1344752.0,76891.0,2021,11,4,0,1,0.7393421642661584,0.7701669873537929,0.8384673788427518,2164802.0,1485176.0,395708.0,0.7440466610273969,0.7976306090082153,train
2021-12-01,1250568.0,34913.0,589161.0,1874642.0,379964.0,370950.0,0.7343175886842802,0.6122625579255296,0.9719097222222223,0.9660308976424073,443247.0,1225087.0,72068.0,2021,12,4,0,1,0.7406114999350124,0.7521863188810197,0.8028191416552535,2037955.0,1474674.0,381508.0,0.7380904176284836,0.791922146260634,train
2022-01-01,1247417.0,36557.0,591228.0,1875202.0,365492.0,358968.0,0.7434936722832389,0.6230288342375588,0.9690413777084647,0.9707340146539948,427604.0,1239427.0,71945.0,2022,1,1,0,1,0.7343175886842802,0.7393421642661584,0.7851247133545389,1874642.0,1310806.0,379964.0,0.7394742536341772,0.7884528928380257,train
2022-02-01,1205820.0,37970.0,581573.0,1825363.0,341197.0,334835.0,0.732801260516107,0.6087066726411082,0.963946687122447,0.9619895359865182,433787.0,1189675.0,66969.0,2022,2,1,0,1,0.7434936722832389,0.7406114999350124,0.8392178475375865,1875202.0,1278091.0,365492.0,0.7368708404945421,0.7795848439195691,train
2022-03-01,1421526.0,41910.0,711362.0,2174798.0,381548.0,374562.0,0.7162997854340806,0.5867194948048043,0.966501635831958,0.9477000362509537,549773.0,1388093.0,74762.0,2022,3,1,0,1,0.732801260516107,0.7343175886842802,0.8613983182498302,1825363.0,1691282.0,341197.0,0.7308649060778087,0.7674932995182565,train
2022-04-01,1312380.0,37898.0,678518.0,2028796.0,359931.0,352982.0,0.7224834728955487,0.5899043992982225,0.9616521008926072,0.9526140085164422,503748.0,1311452.0,71405.0,2022,4,2,0,1,0.7162997854340806,0.7434936722832389,0.8535662487627448,2174798.0,1866232.0,381548.0,0.7238615062819121,0.7565697348626569,train
2022-05-01,1437421.0,41874.0,753758.0,2233053.0,384787.0,377496.0,0.7283510115206183,0.6005645192656487,0.966627138743012,0.9466462323954747,541689.0,1452388.0,75589.0,2022,5,2,0,1,0.7224834728955487,0.732801260516107,0.8369499781901333,2028796.0,2075542.0,359931.0,0.7223780899500826,0.7475198209735306,train
2022-06-01,1400664.0,40910.0,750117.0,2191691.0,373928.0,366684.0,0.7205881751332113,0.587388322901579,0.9674482917554877,0.9437246654360535,546401.0,1409139.0,73324.0,2022,6,2,0,1,0.7283510115206183,0.7162997854340806,0.8129722432875456,2233053.0,2157132.0,384787.0,0.7238075531831262,0.7398211486273362,train
2022-07-01,1397083.0,39632.0,744940.0,2181655.0,369369.0,362027.0,0.7107813446396124,0.5714603399630294,0.9659678818146475,0.9448372488461672,563450.0,1384730.0,72476.0,2022,7,3,0,1,0.7205881751332113,0.7224834728955487,0.7772118466249653,2191691.0,2160128.0,373928.0,0.7199068437644808,0.7342852734618902,train
2022-08-01,1299083.0,40802.0,655794.0,1995679.0,357088.0,350562.0,0.7168835097825421,0.5804373169902456,0.9649569926728258,0.9592243527602955,503472.0,1274849.0,50985.0,2022,8,3,0,1,0.7107813446396124,0.7283510115206183,0.7701669873537929,2181655.0,2035967.0,369369.0,0.7160843431851219,0.7298449836642859,train
2022-09-01,1301611.0,40188.0,666690.0,2008489.0,360757.0,353779.0,0.7105608011045871,0.5689769208194445,0.9419060434095828,0.959752542823515,518827.0,1273698.0,58095.0,2022,9,3,0,1,0.7168835097825421,0.7205881751332113,0.7521863188810197,1995679.0,2127204.0,357088.0,0.7127418851755806,0.7263761905162497,train
2022-10-01,1399185.0,41440.0,747403.0,2188028.0,374741.0,367028.0,0.6952684152679852,0.547996626377875,0.9548771449746308,0.9428842129283936,595277.0,1358170.0,67341.0,2022,10,4,0,1,0.7105608011045871,0.7107813446396124,0.7393421642661584,2008489.0,2164802.0,360757.0,0.7075709087183716,0.7227033780997353,train
2022-11-01,1395183.0,42644.0,740977.0,2178804.0,376826.0,368997.0,0.690121369066121,0.5450484381243081,0.9626612168245464,0.9341645237841725,602145.0,1341019.0,68603.0,2022,11,4,0,1,0.6952684152679852,0.7168835097825421,0.7406114999350124,2188028.0,2037955.0,374741.0,0.6986501951462311,0.7184958671939944,train
2022-12-01,1437681.0,36592.0,819806.0,2294079.0,385732.0,378202.0,0.652027207027097,0.4963683545421216,0.9656418363067394,0.8976206100248356,711881.0,1333914.0,72845.0,2022,12,4,0,1,0.690121369066121,0.7105608011045871,0.7343175886842802,2178804.0,1874642.0,376826.0,0.679138997120401,0.711638335389229,train
2023-01-01,1243898.0,42076.0,682364.0,1968338.0,371203.0,364353.0,0.7250869765400951,0.5803772871380553,0.9594175354258084,0.9613352705264924,483045.0,1274038.0,70293.0,2023,1,1,0,1,0.652027207027097,0.6952684152679852,0.7434936722832389,2294079.0,1875202.0,385732.0,0.6890785175444377,0.7101044440773004,train
2023-02-01,1206386.0,41717.0,666176.0,1914279.0,346122.0,339726.0,0.7150625021240292,0.5675661832357934,0.9504580929759077,0.9535871953946985,486292.0,1220370.0,66686.0,2023,2,1,0,1,0.7250869765400951,0.690121369066121,0.732801260516107,1968338.0,1825363.0,371203.0,0.6973922285637405,0.7086262142112939,train
2023-03-01,1372403.0,46803.0,746745.0,2165951.0,388367.0,381708.0,0.7153171060633012,0.5682712758639952,0.9650752557171501,0.9549006856902797,550538.0,1383326.0,72730.0,2023,3,1,0,1,0.7150625021240292,0.652027207027097,0.7162997854340806,1914279.0,2174798.0,346122.0,0.7184888615758086,0.708544324263729,train
2023-04-01,1271145.0,42632.0,720263.0,2034040.0,370115.0,363625.0,0.7460757262902781,0.609148115995484,0.9601981741260298,0.9626932116604511,460788.0,1353879.0,71188.0,2023,4,2,0,1,0.7153171060633012,0.7250869765400951,0.7224834728955487,2165951.0,2028796.0,388367.0,0.7254851114925361,0.7105103453799565,validation
2023-05-01,1400815.0,45826.0,799278.0,2245919.0,395088.0,388202.0,0.740079241179036,0.6038802607396869,0.9580996964864448,0.9551374426361197,520293.0,1481444.0,74152.0,2023,5,2,0,1,0.7460757262902781,0.7150625021240292,0.7283510115206183,2034040.0,2233053.0,370115.0,0.7338240245108718,0.7114876978514912,validation
2023-06-01,1389009.0,46196.0,790521.0,2225726.0,387972.0,381815.0,0.7338077553121992,0.6016591685151068,0.9587843103298987,0.9528564073566673,592471.0,1633255.0,69171.0,2023,6,2,0,0,0.740079241179036,0.7153171060633012,0.7205881751332113,2245919.0,2191691.0,395088.0,0.7399875742605043,0.7125893295330736,validation
2023-07-01,1379854.0,45513.0,774420.0,2199787.0,400414.0,391312.0,0.7403053113778744,0.6091079201132873,0.9593742447212884,0.9611967666124326,571273.0,1628514.0,69996.0,2023,7,3,0,0,0.7338077553121992,0.7460757262902781,0.7107813446396124,2225726.0,2181655.0,387972.0,0.7380641026230365,0.7150496600945955,validation
2023-08-01,1323647.0,43923.0,742291.0,2109861.0,389842.0,384233.0,0.7303054561414235,0.5909392761060918,0.9645516016665528,0.9649611809923602,569018.0,1540843.0,67561.0,2023,8,3,0,0,0.7403053113778744,0.740079241179036,0.7168835097825421,2199787.0,1995679.0,400414.0,0.7348061742771658,0.7161681556245023,validation
2023-09-01,1369045.0,42631.0,758370.0,2170046.0,388931.0,383234.0,0.7169861837030183,0.5764536593026526,0.9590908024676879,0.9570724052902937,614153.0,1555893.0,66210.0,2023,9,3,0,0,0.7303054561414235,0.7338077553121992,0.7105608011045871,2109861.0,2008489.0,389842.0,0.7291989837407721,0.7167036041743714,validation
2023-10-01,1413597.0,44769.0,765954.0,2224320.0,407341.0,401524.0,0.7031456804776292,0.5586747849634656,0.9574482342692489,0.9549085193105591,660299.0,1564021.0,71509.0,2023,10,4,0,0,0.7169861837030183,0.7403053113778744,0.6952684152679852,2170046.0,2188028.0,388931.0,0.7168124401073571,0.7173600429418419,validation
2023-11-01,1386008.0,42365.0,739211.0,2167584.0,402526.0,396755.0,0.6981893204600145,0.5537168616631362,0.9554349108934261,0.9543296839468027,654200.0,1513384.0,71834.0,2023,11,4,0,0,0.7031456804776292,0.7303054561414235,0.690121369066121,2224320.0,2178804.0,407341.0,0.7061070615468873,0.7180323722246663,validation
2023-12-01,1384220.0,39282.0,761416.0,2184918.0,412324.0,406833.0,0.6950631556882226,0.546764242678187,0.9600071279466422,0.9509952509534867,666262.0,1518656.0,74960.0,2023,12,4,0,0,0.6981893204600145,0.7169861837030183,0.652027207027097,2167584.0,2294079.0,402526.0,0.6987993855419554,0.72161870127976,validation
2024-01-01,1397975.0,42835.0,790015.0,2230825.0,409168.0,403208.0,0.7036490984277117,0.5543718592964824,0.9594723940702696,0.9539325202686025,661107.0,1569718.0,77625.0,2024,1,1,0,0,0.6950631556882226,0.7031456804776292,0.7250869765400951,2184918.0,1968338.0,412324.0,0.6989671915253163,0.7198322114370614,validation
2024-02-01,1347642.0,43868.0,766312.0,2157822.0,387828.0,382132.0,0.7099241735416545,0.5645572043613957,0.9456779429196681,0.952071741014104,625932.0,1531890.0,74249.0,2024,2,1,0,0,0.7036490984277117,0.6981893204600145,0.7150625021240292,2230825.0,1914279.0,409168.0,0.7028788092191963,0.7194040173885302,validation
2024-03-01,1462878.0,48922.0,858421.0,2370221.0,426154.0,420025.0,0.7434526147561767,0.6089988365400258,0.9604676832508892,0.9602141606507762,608074.0,1762147.0,80518.0,2024,3,1,0,0,0.7099241735416545,0.6950631556882226,0.7153171060633012,2157822.0,2165951.0,387828.0,0.7190086289085144,0.7217486431129365,validation
2024-04-01,1372028.0,51495.0,817145.0,2240668.0,403934.0,398116.0,0.7448595686643448,0.6042682802391788,0.9635304398485289,0.9671392470124641,571685.0,1668983.0,77519.0,2024,4,2,0,0,0.7434526147561767,0.7036490984277117,0.7460757262902781,2370221.0,2034040.0,426154.0,0.7327454523207253,0.7216472966441088,validation
2024-05-01,1472721.0,51246.0,892325.0,2416292.0,420204.0,414156.0,0.7396072163463687,0.5968041468818601,0.9602505561409671,0.9626223629283053,629185.0,1787107.0,85282.0,2024,5,2,0,0,0.7448595686643448,0.7099241735416545,0.740079241179036,2240668.0,2245919.0,403934.0,0.7426397999222968,0.7216079612413865,validation
2024-06-01,1405658.0,49382.0,839025.0,2294065.0,402055.0,396204.0,0.7458851427487887,0.605129412702094,0.9624559556113563,0.9689532493072316,582956.0,1711109.0,78425.0,2024,6,2,0,0,0.7396072163463687,0.7434526147561767,0.7338077553121992,2416292.0,2225726.0,420204.0,0.7434506425865007,0.7226144101944355,validation
2024-07-01,1425569.0,51499.0,847764.0,2324832.0,411782.0,405655.0,0.7521709095538947,0.6135578144586478,0.9645818365405153,0.9723543344610056,576161.0,1748671.0,73502.0,2024,7,3,0,0,0.7458851427487887,0.7448595686643448,0.7403053113778744,2294065.0,2199787.0,402055.0,0.7458877562163506,0.7236032100424373,validation
2024-08-01,1320157.0,48387.0,792247.0,2160791.0,396515.0,390554.0,0.7633348158151344,0.6254240972853986,0.967759935519871,0.9806562852241788,511384.0,1649407.0,74566.0,2024,8,3,0,0,0.7521709095538947,0.7396072163463687,0.7303054561414235,2324832.0,2109861.0,411782.0,0.7537969560392725,0.7263556566819133,validation
2024-09-01,1364482.0,48534.0,801201.0,2214217.0,399406.0,393406.0,0.7421716119061501,0.5979998270405912,0.955227263361767,0.9747965866243302,570888.0,1643329.0,73240.0,2024,9,3,0,0,0.7633348158151344,0.7458851427487887,0.7169861837030183,2160791.0,2170046.0,396515.0,0.7525591124250597,0.7284544423655075,validation
2024-10-01,1453242.0,49717.0,857577.0,2360536.0,422048.0,415893.0,0.7308484174780643,0.580859209959525,0.956091477764145,0.9719605353221926,635342.0,1725194.0,80144.0,2024,10,4,0,0,0.7421716119061501,0.7521709095538947,0.7031456804776292,2214217.0,2224320.0,399406.0,0.7454516150664495,0.7307630037822105,validation
2024-11-01,1428050.0,47263.0,839685.0,2314998.0,414109.0,407955.0,0.7218157423894103,0.5698175834179475,0.9573450690815225,0.9670614575703984,643996.0,1671002.0,80420.0,2024,11,4,0,0,0.7308484174780643,0.7633348158151344,0.6981893204600145,2360536.0,2167584.0,422048.0,0.7316119239245414,0.7327318722763266,validation
2024-12-01,1440311.0,44041.0,861582.0,2345934.0,417067.0,411161.0,0.7112139557208345,0.5533034184978105,0.9646692854385686,0.9622380690404395,677473.0,1668461.0,87482.0,2024,12,4,0,0,0.7218157423894103,0.7421716119061501,0.6950631556882226,2314998.0,2184918.0,414109.0,0.721292705196103,0.7340777722790444,validation
2025-01-01,1359026.0,49486.0,809618.0,2218130.0,406228.0,400481.0,0.7300672187833896,0.5771692373803003,0.9611001091217718,0.9726006585821956,598746.0,1619384.0,84830.0,2025,1,1,0,0,0.7112139557208345,0.7308484174780643,0.7036490984277117,2345934.0,2230825.0,417067.0,0.7210323056312115,0.7362792823086842,validation
2025-02-01,1271336.0,45682.0,771053.0,2088071.0,367578.0,362605.0,0.7346134302904451,0.5835074284060233,0.958824044481415,0.9704780345838743,554146.0,1533925.0,79608.0,2025,2,1,0,0,0.7300672187833896,0.7218157423894103,0.7099241735416545,2218130.0,2157822.0,406228.0,0.7252982015982231,0.7383367203710836,validation
2025-03-01,1450686.0,51237.0,887141.0,2389064.0,410289.0,404354.0,0.7497982473470782,0.6091538761661724,0.9549544274645276,0.9679363257926304,597748.0,1791316.0,89404.0,2025,3,1,0,0,0.7346134302904451,0.7112139557208345,0.7434526147561767,2088071.0,2370221.0,367578.0,0.7381596321403044,0.738865523086992,validation
2025-04-01,1388613.0,49738.0,859070.0,2297421.0,396292.0,390648.0,0.7478381193520909,0.602151211316616,0.9543809562105432,0.9713702026610171,579322.0,1718099.0,87734.0,2025,4,2,0,0,0.7497982473470782,0.7300672187833896,0.7448595686643448,2389064.0,2240668.0,410289.0,0.7440832656632047,0.7391137356443042,test
2025-05-01,1453480.0,50919.0,893130.0,2397529.0,409526.0,403026.0,0.7540238303686838,0.6121013017034979,0.9548891376499932,0.9735368871272939,589735.0,1807794.0,88231.0,2025,5,2,0,0,0.7478381193520909,0.7346134302904451,0.7396072163463687,2297421.0,2416292.0,396292.0,0.7505533990226176,0.7403151201461639,test
2025-06-01,1428563.0,51618.0,871400.0,2351581.0,401880.0,395628.0,0.7555648731640543,0.6171880414094443,0.9604207834476346,0.9702834519164563,574809.0,1776772.0,83415.0,2025,6,2,0,0,0.7540238303686838,0.7497982473470782,0.7458851427487887,2397529.0,2294065.0,409526.0,0.7524756076282763,0.7411217643474358,test
2025-07-01,1469050.0,52989.0,886827.0,2408866.0,419451.0,412893.0,0.7640782011120585,0.6309451686464042,0.9541414255788937,0.973259722583999,568304.0,1840562.0,88492.0,2025,7,3,0,0,0.7555648731640543,0.7478381193520909,0.7521709095538947,2351581.0,2324832.0,401880.0,0.7578889682149322,0.7421140386439496,test
2025-08-01,1383870.0,49084.0,833983.0,2266937.0,400920.0,394548.0,0.7587621535137501,0.6202374500494988,0.9536916306739467,0.9771506133818075,546871.0,1720066.0,84214.0,2025,8,3,0,0,0.7640782011120585,0.7540238303686838,0.7633348158151344,2408866.0,2160791.0,419451.0,0.7594684092632876,0.7417329834521675,test
2025-09-01,1417440.0,50733.0,842049.0,2310222.0,401746.0,395054.0,0.7505040641115875,0.6108025736539113,0.9576015611140678,0.9731892087040065,576391.0,1733831.0,82720.0,2025,9,3,0,0,0.7587621535137501,0.7555648731640543,0.7421716119061501,2266937.0,2214217.0,400920.0,0.7577814729124653,0.7424273544692873,test
2025-10-01,1481222.0,54756.0,861723.0,2397701.0,413710.0,406835.0,0.7414715179248789,0.6012670619258963,0.9470377675505881,0.9694078027393954,619874.0,1777827.0,83524.0,2025,10,4,0,0,0.7505040641115875,0.7640782011120585,0.7308484174780643,2310222.0,2360536.0,401746.0,0.7502459118500721,0.7433126128398552,test
2025-11-01,1448958.0,49725.0,847177.0,2345860.0,396744.0,390459.0,0.742029788648939,0.6031134097744724,0.9502262443438914,0.9674035059969759,605162.0,1740698.0,83934.0,2025,11,4,0,0,0.7414715179248789,0.7587621535137501,0.7218157423894103,2397701.0,2314998.0,413710.0,0.7446684568951351,0.7449971166948158,test
2025-12-01,1438921.0,47522.0,840572.0,2327015.0,405378.0,399046.0,0.738494595006908,0.5964024432196069,0.9570725137830899,0.9693756156521988,608527.0,1718488.0,86690.0,2025,12,4,0,0,0.742029788648939,0.7505040641115875,0.7112139557208345,2345860.0,2345934.0,396744.0,0.7406653005269086,0.7472705033019887,test
2026-01-01,1435727.0,50710.0,833829.0,2320266.0,401942.0,395611.0,0.7246082992208652,0.5734432799550332,0.9510155787813055,0.971122376410511,638982.0,1681284.0,84307.0,2026,1,1,0,0,0.738494595006908,0.7414715179248789,0.7300672187833896,2327015.0,2218130.0,405378.0,0.7350442276255708,0.7468155933384449,test
2026-02-01,1298005.0,48233.0,771212.0,2117450.0,361930.0,355598.0,0.7405530236841484,0.5938105015003794,0.959591980594199,0.9738320980482669,549366.0,1568084.0,73878.0,2026,2,1,0,0,0.7246082992208652,0.742029788648939,0.7346134302904451,2320266.0,2088071.0,401942.0,0.7345519726373072,0.7473105594545868,test
2026-03-01,1478125.0,55393.0,898735.0,2432253.0,410005.0,402356.0,0.7710723349914668,0.6408436363636364,0.9627389742386222,0.9734426722003705,556810.0,1875443.0,80936.0,2026,3,1,0,0,0.7405530236841484,0.738494595006908,0.7497982473470782,2117450.0,2389064.0,361930.0,0.7454112192988268,0.7490834000916192,test
